,MSE,MAE,R2,RMSE,feature_engineering_applied,lagged,scaled,normalized,simple_short_lag,simple_medium_lag,simple_seasonal_lag,rolling_short,rolling_medium,feature_engineering,scaler,normalizer,model,model_family
586,2.949210203020137,1.3219535229184207,0.6455392431511146,1.717326469550894,1,1,1,1,1,1,0,1,1,KBinsDiscretizer,StandardScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
587,2.362055840278332,1.1595889767279102,0.7161083669088775,1.5368981229340908,1,1,1,1,1,1,0,1,1,KBinsDiscretizer,StandardScaler,Normalizer,DecisionTreeRegressor,Single Tree
588,6.938286495312845,1.997670545736293,0.1665551270030392,2.6340627356448527,0,0,1,1,0,0,0,0,0,None,StandardScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
589,6.382958886014849,1.950701484692276,0.2332625120491511,2.526451837264041,0,0,1,1,0,0,0,0,0,None,StandardScaler,Normalizer,DecisionTreeRegressor,Single Tree
590,2.587565887858299,1.2343498093373528,0.6892331007762194,1.608591274332389,0,1,1,1,1,0,0,0,0,None,StandardScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
591,2.212213508403296,1.1203413508189652,0.7343129557962771,1.4873511718499086,0,1,1,1,1,0,0,0,0,None,StandardScaler,Normalizer,DecisionTreeRegressor,Single Tree
592,3.100791584330413,1.3500294408929785,0.6272835536730137,1.7609064666615355,0,1,1,1,1,1,1,0,0,None,StandardScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
593,2.208948849145433,1.1140522900060124,0.7344834237386004,1.4862532923917893,0,1,1,1,1,1,1,0,0,None,StandardScaler,Normalizer,DecisionTreeRegressor,Single Tree
594,3.1062551936535217,1.345467789638493,0.626626825545487,1.7624571466147827,0,1,1,1,1,1,1,1,1,None,StandardScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
595,2.234953807116048,1.1226339770820315,0.7313576169057032,1.4949761894813067,0,1,1,1,1,1,1,1,1,None,StandardScaler,Normalizer,DecisionTreeRegressor,Single Tree
596,3.1816751583401133,1.3739819086135838,0.6178866011426769,1.7837250792485129,0,1,1,1,0,0,0,1,0,None,StandardScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
597,2.618935620815713,1.2157351089877957,0.6854705959421423,1.618312584396387,0,1,1,1,0,0,0,1,0,None,StandardScaler,Normalizer,DecisionTreeRegressor,Single Tree
598,2.888477255783029,1.303664241819291,0.6528386368739776,1.6995520750430182,0,1,1,1,1,1,0,1,1,None,StandardScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
599,2.2428877396982467,1.1263409205330943,0.7304309862598498,1.4976273701085483,0,1,1,1,1,1,0,1,1,None,StandardScaler,Normalizer,DecisionTreeRegressor,Single Tree
600,6.958720633415867,2.004814876307488,0.1641005256187375,2.6379387091848563,1,0,1,0,0,0,0,0,0,KBinsDiscretizer,StandardScaler,None,KNeighborsRegressor,Nearest Neighbors
601,6.462913574311571,1.9597168821212816,0.2236581486262816,2.542226106055787,1,0,1,0,0,0,0,0,0,KBinsDiscretizer,StandardScaler,None,DecisionTreeRegressor,Single Tree
602,2.642985398637334,1.2609360504228466,0.6825772124751278,1.6257261142755055,1,1,1,0,1,0,0,0,0,KBinsDiscretizer,StandardScaler,None,KNeighborsRegressor,Nearest Neighbors
603,2.2195618477855974,1.1352520374497217,0.7334304195659932,1.4898194010636314,1,1,1,0,1,0,0,0,0,KBinsDiscretizer,StandardScaler,None,DecisionTreeRegressor,Single Tree
604,2.998160608826521,1.3440758849561254,0.6396198398865687,1.7315197396583504,1,1,1,0,1,1,1,0,0,KBinsDiscretizer,StandardScaler,None,KNeighborsRegressor,Nearest Neighbors
605,2.25292885170654,1.145868559720578,0.7291970090221573,1.5009759663987094,1,1,1,0,1,1,1,0,0,KBinsDiscretizer,StandardScaler,None,DecisionTreeRegressor,Single Tree
606,2.921256224182767,1.3215375738342166,0.6488637791104213,1.7091682843367904,1,1,1,0,1,1,1,1,1,KBinsDiscretizer,StandardScaler,None,KNeighborsRegressor,Nearest Neighbors
607,2.1831061325970778,1.1236483892171536,0.7375897290846332,1.4775338008306538,1,1,1,0,1,1,1,1,1,KBinsDiscretizer,StandardScaler,None,DecisionTreeRegressor,Single Tree
608,3.245554635832928,1.3869091211089384,0.6102147920964186,1.8015422936564456,1,1,1,0,0,0,0,1,0,KBinsDiscretizer,StandardScaler,None,KNeighborsRegressor,Nearest Neighbors
609,2.6397467238524097,1.2307289616182997,0.6829712203240887,1.6247297387111526,1,1,1,0,0,0,0,1,0,KBinsDiscretizer,StandardScaler,None,DecisionTreeRegressor,Single Tree
610,2.792335537841882,1.2893260503891015,0.6643937529085258,1.67102828756484,1,1,1,0,1,1,0,1,1,KBinsDiscretizer,StandardScaler,None,KNeighborsRegressor,Nearest Neighbors
611,2.190113796912424,1.1249682620502637,0.7367738002385233,1.479903306609058,1,1,1,0,1,1,0,1,1,KBinsDiscretizer,StandardScaler,None,DecisionTreeRegressor,Single Tree
612,6.844857600247922,1.983996112545008,0.1777780469032528,2.6162678762404896,0,0,1,0,0,0,0,0,0,None,StandardScaler,None,KNeighborsRegressor,Nearest Neighbors
613,6.576137261493444,1.963722994449037,0.2100574272309785,2.564398031018867,0,0,1,0,0,0,0,0,0,None,StandardScaler,None,DecisionTreeRegressor,Single Tree
614,2.506109909317999,1.2175504421393808,0.6990159712310312,1.5830697739891313,0,1,1,0,1,0,0,0,0,None,StandardScaler,None,KNeighborsRegressor,Nearest Neighbors
615,2.1096494474166483,1.0896327510287145,0.746630908878817,1.4524632344457633,0,1,1,0,1,0,0,0,0,None,StandardScaler,None,DecisionTreeRegressor,Single Tree
616,2.927874907758089,1.3125197186496669,0.6480682105743019,1.7111034181948468,0,1,1,0,1,1,1,0,0,None,StandardScaler,None,KNeighborsRegressor,Nearest Neighbors
617,2.102705908856535,1.088220797663157,0.7472538696311641,1.4500710013156373,0,1,1,0,1,1,1,0,0,None,StandardScaler,None,DecisionTreeRegressor,Single Tree
618,2.8940545424176625,1.306711680020516,0.6521334326443258,1.701192094508337,0,1,1,0,1,1,1,1,1,None,StandardScaler,None,KNeighborsRegressor,Nearest Neighbors
619,2.112136044511726,1.0888988514611508,0.7461203633782623,1.4533189754873932,0,1,1,0,1,1,1,1,1,None,StandardScaler,None,DecisionTreeRegressor,Single Tree
620,3.148563311315322,1.3684809225046743,0.6218632737379042,1.7744191475847306,0,1,1,0,0,0,0,1,0,None,StandardScaler,None,KNeighborsRegressor,Nearest Neighbors
621,2.5738046241192376,1.2106559338384468,0.6908907465493797,1.6043081450018375,0,1,1,0,0,0,0,1,0,None,StandardScaler,None,DecisionTreeRegressor,Single Tree
622,2.7100844507411006,1.2651279892587497,0.6742793767123261,1.6462334132015122,0,1,1,0,1,1,0,1,1,None,StandardScaler,None,KNeighborsRegressor,Nearest Neighbors
623,2.119402791781986,1.091099515809263,0.7452724404407081,1.455816881267004,0,1,1,0,1,1,0,1,1,None,StandardScaler,None,DecisionTreeRegressor,Single Tree
624,7.147956182591092,2.0305495600199235,0.1413690632677087,2.673566191922521,1,0,1,1,0,0,0,0,0,KBinsDiscretizer,MinMaxScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
625,6.536752739538992,1.9786843227333597,0.2147883976111364,2.556707402019049,1,0,1,1,0,0,0,0,0,KBinsDiscretizer,MinMaxScaler,Normalizer,DecisionTreeRegressor,Single Tree
626,2.8945662958782443,1.3169290479953162,0.6523623237620115,1.701342498110902,1,1,1,1,1,0,0,0,0,KBinsDiscretizer,MinMaxScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
627,2.2924860888292318,1.1539577449535112,0.7246722115629749,1.514095799092393,1,1,1,1,1,0,0,0,0,KBinsDiscretizer,MinMaxScaler,Normalizer,DecisionTreeRegressor,Single Tree
628,3.403881012421107,1.428783829610621,0.590852077553139,1.8449609785632612,1,1,1,1,1,1,1,0,0,KBinsDiscretizer,MinMaxScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
629,2.30132072915188,1.1552821680338663,0.723380285097962,1.5170104578254824,1,1,1,1,1,1,1,0,0,KBinsDiscretizer,MinMaxScaler,Normalizer,DecisionTreeRegressor,Single Tree
630,3.282524189786643,1.400150663137134,0.605439218429819,1.811773768931056,1,1,1,1,1,1,1,1,1,KBinsDiscretizer,MinMaxScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
631,2.2937489269498816,1.1435577597252482,0.7242904188919522,1.5145127688302538,1,1,1,1,1,1,1,1,1,KBinsDiscretizer,MinMaxScaler,Normalizer,DecisionTreeRegressor,Single Tree
632,3.4720937944897496,1.4332050678699628,0.5830078512301495,1.8633555201543663,1,1,1,1,0,0,0,1,0,KBinsDiscretizer,MinMaxScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
633,2.7621749827316573,1.2568812819168889,0.6682678091370902,1.661979236552508,1,1,1,1,0,0,0,1,0,KBinsDiscretizer,MinMaxScaler,Normalizer,DecisionTreeRegressor,Single Tree
634,3.09646758804994,1.3600360618327678,0.6278406185851886,1.759678262651994,1,1,1,1,1,1,0,1,1,KBinsDiscretizer,MinMaxScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
635,2.329574217455511,1.1517367688047582,0.720012280098133,1.5262942761654814,1,1,1,1,1,1,0,1,1,KBinsDiscretizer,MinMaxScaler,Normalizer,DecisionTreeRegressor,Single Tree
636,7.2700365553613695,2.050668145844968,0.126704453951319,2.6963005313505706,0,0,1,1,0,0,0,0,0,None,MinMaxScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
637,6.835463551071354,2.0210164085861053,0.1789064843248239,2.614471944976912,0,0,1,1,0,0,0,0,0,None,MinMaxScaler,Normalizer,DecisionTreeRegressor,Single Tree
638,3.394976470053348,1.4170898488287624,0.5922630161856763,1.8425461921084496,0,1,1,1,1,0,0,0,0,None,MinMaxScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
639,2.2126972850107904,1.1189313176271487,0.7342548541815768,1.4875137932169875,0,1,1,1,1,0,0,0,0,None,MinMaxScaler,Normalizer,DecisionTreeRegressor,Single Tree
640,3.934717169484671,1.519331447091594,0.5270453492833543,1.98361215198049,0,1,1,1,1,1,1,0,0,None,MinMaxScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
641,2.216984763613992,1.1213463899705447,0.7335175034559074,1.488954251686059,0,1,1,1,1,1,1,0,0,None,MinMaxScaler,Normalizer,DecisionTreeRegressor,Single Tree
642,3.725328713181181,1.480265322339817,0.552213929374229,1.9301110623954207,0,1,1,1,1,1,1,1,1,None,MinMaxScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
643,2.22601402787898,1.1250335300595022,0.7324321821118995,1.491983253216664,0,1,1,1,1,1,1,1,1,None,MinMaxScaler,Normalizer,DecisionTreeRegressor,Single Tree
644,4.582251182723558,1.6437315602667315,0.4496799683466252,2.140619345592196,0,1,1,1,0,0,0,1,0,None,MinMaxScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
645,2.631086111564612,1.2270286083108333,0.6840113441056763,1.6220623019984812,0,1,1,1,0,0,0,1,0,None,MinMaxScaler,Normalizer,DecisionTreeRegressor,Single Tree
646,3.530559986180489,1.4391922888845197,0.5756677623316285,1.8789784421808808,0,1,1,1,1,1,0,1,1,None,MinMaxScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
647,2.229532533612519,1.1239212463779251,0.732036126663939,1.4931619247799346,0,1,1,1,1,1,0,1,1,None,MinMaxScaler,Normalizer,DecisionTreeRegressor,Single Tree
648,7.082560238722349,2.02437583539194,0.1492245927516845,2.6613079939613056,1,0,1,0,0,0,0,0,0,KBinsDiscretizer,MinMaxScaler,None,KNeighborsRegressor,Nearest Neighbors
649,6.462913574311568,1.9597168821212807,0.223658148626282,2.5422261060557867,1,0,1,0,0,0,0,0,0,KBinsDiscretizer,MinMaxScaler,None,DecisionTreeRegressor,Single Tree
650,2.981725951568246,1.3356807570808569,0.6418944411611116,1.7267674862494504,1,1,1,0,1,0,0,0,0,KBinsDiscretizer,MinMaxScaler,None,KNeighborsRegressor,Nearest Neighbors
651,2.219561847785598,1.1352520374497217,0.7334304195659931,1.4898194010636316,1,1,1,0,1,0,0,0,0,KBinsDiscretizer,MinMaxScaler,None,DecisionTreeRegressor,Single Tree
652,3.487735494124969,1.4447696439929612,0.5807727337535769,1.8675479897783,1,1,1,0,1,1,1,0,0,KBinsDiscretizer,MinMaxScaler,None,KNeighborsRegressor,Nearest Neighbors
653,2.25292885170654,1.1458685597205782,0.7291970090221572,1.5009759663987094,1,1,1,0,1,1,1,0,0,KBinsDiscretizer,MinMaxScaler,None,DecisionTreeRegressor,Single Tree
654,3.3026481193216184,1.4007411681538957,0.6030203136764928,1.8173189371493432,1,1,1,0,1,1,1,1,1,KBinsDiscretizer,MinMaxScaler,None,KNeighborsRegressor,Nearest Neighbors
655,2.1831061325970778,1.1236483892171545,0.7375897290846332,1.4775338008306538,1,1,1,0,1,1,1,1,1,KBinsDiscretizer,MinMaxScaler,None,DecisionTreeRegressor,Single Tree
656,3.525507073784676,1.445769462753102,0.5765930135488108,1.877633370438616,1,1,1,0,0,0,0,1,0,KBinsDiscretizer,MinMaxScaler,None,KNeighborsRegressor,Nearest Neighbors
657,2.6397467238524097,1.2307289616182997,0.6829712203240887,1.6247297387111526,1,1,1,0,0,0,0,1,0,KBinsDiscretizer,MinMaxScaler,None,DecisionTreeRegressor,Single Tree
658,3.121446079510965,1.3587232329954009,0.6248384944981528,1.766761466500491,1,1,1,0,1,1,0,1,1,KBinsDiscretizer,MinMaxScaler,None,KNeighborsRegressor,Nearest Neighbors
659,2.1901137969124225,1.1249682620502637,0.7367738002385233,1.4799033066090577,1,1,1,0,1,1,0,1,1,KBinsDiscretizer,MinMaxScaler,None,DecisionTreeRegressor,Single Tree
660,7.131933148553779,2.0292917553418963,0.1432937914520056,2.6705679449423823,0,0,1,0,0,0,0,0,0,None,MinMaxScaler,None,KNeighborsRegressor,Nearest Neighbors
661,6.608569664533733,1.966405612315118,0.2061615633096544,2.570713843377697,0,0,1,0,0,0,0,0,0,None,MinMaxScaler,None,DecisionTreeRegressor,Single Tree
662,3.5237300696923075,1.4486565539131555,0.5767996971214351,1.8771601076339512,0,1,1,0,1,0,0,0,0,None,MinMaxScaler,None,KNeighborsRegressor,Nearest Neighbors
663,2.1096494474166483,1.0896327510287147,0.746630908878817,1.4524632344457633,0,1,1,0,1,0,0,0,0,None,MinMaxScaler,None,DecisionTreeRegressor,Single Tree
664,3.986761655065076,1.528903955202602,0.5207895803324614,1.996687670885228,0,1,1,0,1,1,1,0,0,None,MinMaxScaler,None,KNeighborsRegressor,Nearest Neighbors
665,2.102705908856535,1.0882207976631568,0.7472538696311641,1.4500710013156373,0,1,1,0,1,1,1,0,0,None,MinMaxScaler,None,DecisionTreeRegressor,Single Tree
666,3.791279038041594,1.4939418403173204,0.5442866727213471,1.947120704538266,0,1,1,0,1,1,1,1,1,None,MinMaxScaler,None,KNeighborsRegressor,Nearest Neighbors
667,2.1030714304892126,1.0882073862744606,0.7472099337779208,1.4501970316095716,0,1,1,0,1,1,1,1,1,None,MinMaxScaler,None,DecisionTreeRegressor,Single Tree
668,4.635090429774249,1.6517135477354727,0.4433340708936197,2.152926015861727,0,1,1,0,0,0,0,1,0,None,MinMaxScaler,None,KNeighborsRegressor,Nearest Neighbors
669,2.5738046241192376,1.2106559338384468,0.6908907465493797,1.6043081450018375,0,1,1,0,0,0,0,1,0,None,MinMaxScaler,None,DecisionTreeRegressor,Single Tree
670,3.633267970052047,1.4597816461067166,0.5633234575207154,1.906113315113256,0,1,1,0,1,1,0,1,1,None,MinMaxScaler,None,KNeighborsRegressor,Nearest Neighbors
671,2.1103736290231816,1.0904106579700337,0.7463576407638047,1.45271250735415,0,1,1,0,1,1,0,1,1,None,MinMaxScaler,None,DecisionTreeRegressor,Single Tree
672,7.146881119569149,2.0304070088230803,0.1414982026113194,2.673365130237385,1,0,1,1,0,0,0,0,0,KBinsDiscretizer,RobustScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
673,6.323222944179684,1.93994336322178,0.2404381474873529,2.514601945473614,1,0,1,1,0,0,0,0,0,KBinsDiscretizer,RobustScaler,Normalizer,DecisionTreeRegressor,Single Tree
674,2.763236517476727,1.2805475448724075,0.6681350421306891,1.662298564481341,1,1,1,1,1,0,0,0,0,KBinsDiscretizer,RobustScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
675,2.403807011474634,1.1674590386347865,0.711302558596234,1.5504215592781965,1,1,1,1,1,0,0,0,0,KBinsDiscretizer,RobustScaler,Normalizer,DecisionTreeRegressor,Single Tree
676,3.21450933412899,1.381880859707818,0.6136146325486745,1.792905277511612,1,1,1,1,1,1,1,0,0,KBinsDiscretizer,RobustScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
677,2.393621611339801,1.1731082879920505,0.7122856804248276,1.5471333527979418,1,1,1,1,1,1,1,0,0,KBinsDiscretizer,RobustScaler,Normalizer,DecisionTreeRegressor,Single Tree
678,3.1444156750059435,1.358334472164437,0.6220399197141899,1.773250031723091,1,1,1,1,1,1,1,1,1,KBinsDiscretizer,RobustScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
679,2.4333168511687653,1.176104555805923,0.7075142959822502,1.5599092445295544,1,1,1,1,1,1,1,1,1,KBinsDiscretizer,RobustScaler,Normalizer,DecisionTreeRegressor,Single Tree
680,3.1141224888189174,1.3520870191827752,0.6259995538697858,1.7646876462476064,1,1,1,1,0,0,0,1,0,KBinsDiscretizer,RobustScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
681,2.7804799845297903,1.262517319696802,0.6660694117190386,1.6674771316362305,1,1,1,1,0,0,0,1,0,KBinsDiscretizer,RobustScaler,Normalizer,DecisionTreeRegressor,Single Tree
682,2.940467028181218,1.3118962037611182,0.6465900710532734,1.7147790027234469,1,1,1,1,1,1,0,1,1,KBinsDiscretizer,RobustScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
683,2.4039216041103524,1.168166684462258,0.7110765891404573,1.5504585141532656,1,1,1,1,1,1,0,1,1,KBinsDiscretizer,RobustScaler,Normalizer,DecisionTreeRegressor,Single Tree
684,6.91273802598321,1.997586692091092,0.169624075048077,2.6292086311251928,0,0,1,1,0,0,0,0,0,None,RobustScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
685,6.393958602507482,1.934984574743062,0.2319411977273229,2.5286278101981483,0,0,1,1,0,0,0,0,0,None,RobustScaler,Normalizer,DecisionTreeRegressor,Single Tree
686,2.5581434459546672,1.2209182843213735,0.6927667387333774,1.599419721634902,0,1,1,1,1,0,0,0,0,None,RobustScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
687,2.4102846743164945,1.1616374121803443,0.7105245906978984,1.552509154342252,0,1,1,1,1,0,0,0,0,None,RobustScaler,Normalizer,DecisionTreeRegressor,Single Tree
688,3.1191553956471383,1.3491183760099743,0.6250762158662493,1.7661130755552257,0,1,1,1,1,1,1,0,0,None,RobustScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
689,2.3619050470969523,1.152105823800198,0.7160980247223399,1.536849064513803,0,1,1,1,1,1,1,0,0,None,RobustScaler,Normalizer,DecisionTreeRegressor,Single Tree
690,3.106862580893436,1.34179189590915,0.6265538173450167,1.762629450818701,0,1,1,1,1,1,1,1,1,None,RobustScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
691,2.335117481880268,1.1476907592319243,0.7193179012737886,1.528109119755611,0,1,1,1,1,1,1,1,1,None,RobustScaler,Normalizer,DecisionTreeRegressor,Single Tree
692,3.001534423830845,1.329990797435362,0.6395211756703613,1.7324937009498318,0,1,1,1,0,0,0,1,0,None,RobustScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
693,2.745741096426581,1.240255448835021,0.6702414889880979,1.6570277898775811,0,1,1,1,0,0,0,1,0,None,RobustScaler,Normalizer,DecisionTreeRegressor,Single Tree
694,2.872799957721288,1.2890256751511115,0.6547228657195918,1.694933614546979,0,1,1,1,1,1,0,1,1,None,RobustScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
695,2.4134824896157587,1.1632887794641809,0.7099274819290007,1.553538699104647,0,1,1,1,1,1,0,1,1,None,RobustScaler,Normalizer,DecisionTreeRegressor,Single Tree
696,7.081372788523157,2.024185068349106,0.1493672323329592,2.661084889386875,1,0,1,0,0,0,0,0,0,KBinsDiscretizer,RobustScaler,None,KNeighborsRegressor,Nearest Neighbors
697,6.462913574311573,1.9597168821212816,0.2236581486262814,2.542226106055788,1,0,1,0,0,0,0,0,0,KBinsDiscretizer,RobustScaler,None,DecisionTreeRegressor,Single Tree
698,2.5548413533112284,1.2397287104561645,0.6931633203611405,1.598387109967804,1,1,1,0,1,0,0,0,0,KBinsDiscretizer,RobustScaler,None,KNeighborsRegressor,Nearest Neighbors
699,2.219561847785598,1.1352520374497217,0.7334304195659931,1.4898194010636316,1,1,1,0,1,0,0,0,0,KBinsDiscretizer,RobustScaler,None,DecisionTreeRegressor,Single Tree
700,2.907941901787785,1.320658143148539,0.6504641662352402,1.7052688649558416,1,1,1,0,1,1,1,0,0,KBinsDiscretizer,RobustScaler,None,KNeighborsRegressor,Nearest Neighbors
701,2.25292885170654,1.145868559720578,0.7291970090221573,1.5009759663987094,1,1,1,0,1,1,1,0,0,KBinsDiscretizer,RobustScaler,None,DecisionTreeRegressor,Single Tree
702,2.8333289727136752,1.2986154344514125,0.6594326715404927,1.683249527762796,1,1,1,0,1,1,1,1,1,KBinsDiscretizer,RobustScaler,None,KNeighborsRegressor,Nearest Neighbors
703,2.183106132597078,1.123648389217154,0.737589729084633,1.4775338008306538,1,1,1,0,1,1,1,1,1,KBinsDiscretizer,RobustScaler,None,DecisionTreeRegressor,Single Tree
704,2.96821523883796,1.3240556885187729,0.6435227491783964,1.722850904413368,1,1,1,0,0,0,0,1,0,KBinsDiscretizer,RobustScaler,None,KNeighborsRegressor,Nearest Neighbors
705,2.6397467238524097,1.2307289616182997,0.6829712203240887,1.6247297387111526,1,1,1,0,0,0,0,1,0,KBinsDiscretizer,RobustScaler,None,DecisionTreeRegressor,Single Tree
706,2.657608746020521,1.2552723206108665,0.6805863459451014,1.6302173922580143,1,1,1,0,1,1,0,1,1,KBinsDiscretizer,RobustScaler,None,KNeighborsRegressor,Nearest Neighbors
707,2.190113796912424,1.1249682620502637,0.7367738002385233,1.479903306609058,1,1,1,0,1,1,0,1,1,KBinsDiscretizer,RobustScaler,None,DecisionTreeRegressor,Single Tree
708,6.697313776427174,1.9700114208664763,0.1955013916496597,2.5879168797369005,0,0,1,0,0,0,0,0,0,None,RobustScaler,None,KNeighborsRegressor,Nearest Neighbors
709,6.615313936169981,1.9700994774071912,0.2053514240020418,2.5720252596290694,0,0,1,0,0,0,0,0,0,None,RobustScaler,None,DecisionTreeRegressor,Single Tree
710,2.3477111369771158,1.1771405300304154,0.7180396782416276,1.5322242450036858,0,1,1,0,1,0,0,0,0,None,RobustScaler,None,KNeighborsRegressor,Nearest Neighbors
711,2.1096494474166483,1.0896327510287145,0.746630908878817,1.4524632344457633,0,1,1,0,1,0,0,0,0,None,RobustScaler,None,DecisionTreeRegressor,Single Tree
712,2.824654758643046,1.2888573390494218,0.660475315702526,1.6806709251495504,0,1,1,0,1,1,1,0,0,None,RobustScaler,None,KNeighborsRegressor,Nearest Neighbors
713,2.102705908856535,1.088220797663157,0.7472538696311641,1.4500710013156373,0,1,1,0,1,1,1,0,0,None,RobustScaler,None,DecisionTreeRegressor,Single Tree
714,2.8079455649639278,1.2857086819421877,0.662483767776681,1.6756925627823045,0,1,1,0,1,1,1,1,1,None,RobustScaler,None,KNeighborsRegressor,Nearest Neighbors
715,2.103071430489213,1.0882073862744606,0.7472099337779208,1.4501970316095716,0,1,1,0,1,1,1,1,1,None,RobustScaler,None,DecisionTreeRegressor,Single Tree
716,2.919763559767536,1.3159038269078962,0.6493417076982231,1.7087315645728371,0,1,1,0,0,0,0,1,0,None,RobustScaler,None,KNeighborsRegressor,Nearest Neighbors
717,2.5738046241192376,1.2106559338384468,0.6908907465493797,1.6043081450018375,0,1,1,0,0,0,0,1,0,None,RobustScaler,None,DecisionTreeRegressor,Single Tree
718,2.5690766083694703,1.2255519762590132,0.6912268789546188,1.6028339303775267,0,1,1,0,1,1,0,1,1,None,RobustScaler,None,KNeighborsRegressor,Nearest Neighbors
719,2.110373629023182,1.090410657970034,0.7463576407638046,1.4527125073541505,0,1,1,0,1,1,0,1,1,None,RobustScaler,None,DecisionTreeRegressor,Single Tree
720,7.038338504901025,2.0187471594577686,0.1545366215001826,2.652986714045328,1,0,1,1,0,0,0,0,0,KBinsDiscretizer,PowerTransformer,Normalizer,KNeighborsRegressor,Nearest Neighbors
721,6.5331561655897055,1.975850883689665,0.2152204273522565,2.5560039447523755,1,0,1,1,0,0,0,0,0,KBinsDiscretizer,PowerTransformer,Normalizer,DecisionTreeRegressor,Single Tree
722,2.942093320167157,1.3117745298861392,0.6466543238085017,1.7152531358861167,1,1,1,1,1,0,0,0,0,KBinsDiscretizer,PowerTransformer,Normalizer,KNeighborsRegressor,Nearest Neighbors
723,2.3781266504183813,1.1659811539952492,0.7143867723021908,1.5421175864435182,1,1,1,1,1,0,0,0,0,KBinsDiscretizer,PowerTransformer,Normalizer,DecisionTreeRegressor,Single Tree
724,3.404768420889208,1.406152724843221,0.5907454106838328,1.8452014580769245,1,1,1,1,1,1,1,0,0,KBinsDiscretizer,PowerTransformer,Normalizer,KNeighborsRegressor,Nearest Neighbors
725,2.398764875872369,1.1715448119852463,0.7116674578752098,1.5487946525838632,1,1,1,1,1,1,1,0,0,KBinsDiscretizer,PowerTransformer,Normalizer,DecisionTreeRegressor,Single Tree
726,3.371004507146704,1.3952283820331255,0.5948038472481576,1.8360295496387589,1,1,1,1,1,1,1,1,1,KBinsDiscretizer,PowerTransformer,Normalizer,KNeighborsRegressor,Nearest Neighbors
727,2.3765481724285085,1.1606555726654548,0.7143379149283511,1.5416057123754143,1,1,1,1,1,1,1,1,1,KBinsDiscretizer,PowerTransformer,Normalizer,DecisionTreeRegressor,Single Tree
728,3.5320321029124035,1.4300508615764824,0.5758093694199928,1.879370134622875,1,1,1,1,0,0,0,1,0,KBinsDiscretizer,PowerTransformer,Normalizer,KNeighborsRegressor,Nearest Neighbors
729,2.7541623411118983,1.2514084009540536,0.6692301128201441,1.6595669137193287,1,1,1,1,0,0,0,1,0,KBinsDiscretizer,PowerTransformer,Normalizer,DecisionTreeRegressor,Single Tree
730,3.158163594695987,1.3508966725985525,0.6204254763250957,1.777122279050034,1,1,1,1,1,1,0,1,1,KBinsDiscretizer,PowerTransformer,Normalizer,KNeighborsRegressor,Nearest Neighbors
731,2.3950945404024364,1.1642844008244124,0.7121374995087509,1.5476092983703724,1,1,1,1,1,1,0,1,1,KBinsDiscretizer,PowerTransformer,Normalizer,DecisionTreeRegressor,Single Tree
732,6.838394675832225,1.9888281788497624,0.1785543900569218,2.615032442596501,0,0,1,1,0,0,0,0,0,None,PowerTransformer,Normalizer,KNeighborsRegressor,Nearest Neighbors
733,6.524822134032728,1.9699606409293824,0.2162215327227612,2.554373139154248,0,0,1,1,0,0,0,0,0,None,PowerTransformer,Normalizer,DecisionTreeRegressor,Single Tree
734,2.6491788081747214,1.2434907956831225,0.6818333834245949,1.6276298130025515,0,1,1,1,1,0,0,0,0,None,PowerTransformer,Normalizer,KNeighborsRegressor,Nearest Neighbors
735,2.210864994287736,1.1139764537070134,0.7344749124645957,1.486897775332163,0,1,1,1,1,0,0,0,0,None,PowerTransformer,Normalizer,DecisionTreeRegressor,Single Tree
